date,value,error
2013-06-17,2.18592408105,0.0146883119142
2013-06-18,2.2687234423,0.0490446755975
2013-06-19,2.39127097767,0.0062125805497
2013-06-20,2.38372249255,0.0110173586439
2013-06-21,2.36571838861,0.00942050861902
2013-06-22,2.34504949321,0.00964330150017
2013-06-23,2.33049587694,0.00911846981587
2013-06-24,2.3132368096,0.0114013990162
2013-06-25,2.28200072169,0.278917302149
2013-06-26,2.28423331716,0.0102269519495
2013-06-27,2.3386473076,0.0152652850729
2013-06-28,2.33626189064,0.00931668104286
2013-06-29,2.32179665205,0.00965130079866
2013-06-30,2.30916133324,0.0116232404527
2013-07-01,2.29209699933,0.0126527274271
2013-07-02,2.27802310799,0.010506349066
2013-07-03,2.26548583831,0.00878320936975
2013-07-04,2.26495064892,0.00531665174423
2013-07-05,2.27855248559,0.00500332859915
2013-07-06,2.27537628884,0.00833071216712
2013-07-07,2.27901909409,0.00645211872188
2013-07-08,2.26826601991,0.0101389160289
2013-07-09,2.25800964645,0.0101718605372
2013-07-10,2.24625186646,0.0133882294565
2013-07-11,2.23705233695,0.00908824040009
2013-07-12,2.23902940314,0.00626390394701
2013-07-13,2.2338433694,0.010348445462
2013-07-14,2.22811801857,0.00962996355013
2013-07-15,2.2187756909,0.00839135308895
2013-07-16,2.20594001814,0.00770827635239
2013-07-17,2.19735428759,0.00939508238031
2013-07-18,2.18514807191,0.0096635315126
2013-07-19,2.17756360924,0.00874081532666
2013-07-20,2.17685754253,0.00912719347691
2013-07-21,2.27066548499,0.0404626736886
2013-07-22,2.3177526677,0.00475682187784
2013-07-23,2.31127118296,0.00524956809361
2013-07-24,2.30569919325,0.00871237357717
2013-07-25,2.29315590339,0.00889859542361
2013-07-26,2.2831748571,0.0101495649981
2013-07-27,2.26821575525,0.00646770062799
2013-07-28,2.26317071789,0.00458887648498
2013-07-29,2.26673839084,0.00449773205748
2013-07-30,2.26086799734,0.0056601341446
2013-07-31,2.25121787158,0.00802228019276
2013-08-01,2.28103226592,0.0191648741665
2013-08-02,2.31966438599,0.0112513446938
2013-08-03,2.33035979116,0.00639617454045
2013-08-04,2.31919101812,0.00676027320552
2013-08-05,2.30993272518,0.00682713868797
2013-08-06,2.30158572922,0.0105448798247
2013-08-07,2.28814118497,0.00926477826028
2013-08-08,2.28260308618,0.00966849889354
2013-08-09,2.28871138615,0.01882838713
2013-08-10,2.33463795047,0.00730910629137
2013-08-11,2.3258698048,0.00850844578745
2013-08-12,2.30981965685,0.00997005282895
2013-08-13,2.30009182656,0.010639465744
2013-08-14,2.29485396703,0.00992250950577
2013-08-15,2.27999268215,0.0128102215671
2013-08-16,2.27082934425,0.00980086765403
2013-08-17,2.26577351419,0.00756614061911
2013-08-18,2.2615813916,0.0105398527343
2013-08-19,2.2397499437,0.276208123767
2013-08-20,2.24482841794,0.0133602438499
2013-08-21,2.23958849503,0.012316920394
2013-08-22,2.24163205186,0.00860250771069
2013-08-23,2.24785182727,0.00744358342736
2013-08-24,2.23673841029,0.0110004803281
2013-08-25,2.23822038095,0.00864575999248
2013-08-26,2.23770654104,0.00596100093628
2013-08-27,2.22741655279,0.0107784699419
2013-08-28,2.21864941539,0.0102766744566
2013-08-29,2.21472445891,0.0131794341697
2013-08-30,2.20839892733,0.00882420202907
2013-08-31,2.20564932112,0.00997037525711
2013-09-01,2.20049715433,0.00658128356687
2013-09-02,2.19335207005,0.0110568109908
2013-09-03,2.1837862926,0.0100604466541
2013-09-04,2.18175841202,0.00636405240299
2013-09-05,2.18945478917,0.00988025910878
2013-09-06,2.19186494204,0.00715650197529
2013-09-07,2.1854059766,0.00849759729339
2013-09-08,2.17821550146,0.0109578331989
2013-09-09,2.17063390026,0.00808661331314
2013-09-10,2.16294767919,0.0134485933321
2013-09-11,2.15444292314,0.0131811199406
2013-09-12,2.14954843307,0.0103078220616
2013-09-13,2.14899689563,0.0065034690505
2013-09-14,2.14861866526,0.00836625056088
2013-09-15,2.13906204887,0.0116520763479
2013-09-16,2.13256346267,0.00827415292465
2013-09-17,2.13736688494,0.00609602590248
2013-09-18,2.12871403266,0.00893217270811
2013-09-19,2.11681203658,0.0098505220488
2013-09-20,2.10996672443,0.0103961535289
2013-09-21,2.10735310013,0.00928814847799
2013-09-22,2.10115679787,0.00580265391837
2013-09-23,2.10994367947,0.0117543461498
2013-09-24,2.21474493994,0.0319448249388
2013-09-25,2.2249045651,0.00794624425921
2013-09-26,2.21607906266,0.00918559692903
2013-09-27,2.2013758973,0.0123490490446
2013-09-28,2.19525860206,0.0111616938422
2013-09-29,2.18369703079,0.00955722012032
2013-09-30,2.18319415076,0.00800477436618
2013-10-01,2.17557449648,0.0083657314322
2013-10-02,2.16371600848,0.0090321130492
2013-10-03,2.15608182895,0.00915793097168
2013-10-04,2.14707929522,0.00872439118854
2013-10-05,2.14172331698,0.0103895297622
2013-10-06,2.14414774917,0.00654865922471
2013-10-07,2.14768306744,0.0075312882378
2013-10-08,2.14042122819,0.0105022190247
2013-10-09,2.13589554133,0.0102064745192
2013-10-10,2.14212143595,0.00598644150103
2013-10-11,2.14011821244,0.00989644793297
2013-10-12,2.13600362148,0.00972101028405
2013-10-13,2.12442576695,0.0114725861039
2013-10-14,2.11813500206,0.011477815975
2013-10-15,2.11030563371,0.0102861198506
2013-10-16,2.10849699378,0.0062975886633
2013-10-17,2.09900049296,0.0118868196517
2013-10-18,2.0926640518,0.0113784377314
2013-10-19,2.0856763263,0.0123376696908
2013-10-20,2.07717524156,0.0113815666829
2013-10-21,2.07348099803,0.0097939456915
2013-10-22,2.06824513277,0.0113625843628
2013-10-23,2.06041017423,0.0122260381302
2013-10-24,2.05303891423,0.0115605753204
2013-10-25,2.04786534484,0.0119406523428
2013-10-26,2.04071343338,0.00863597318809
2013-10-27,2.10063790283,0.0473760289485
2013-10-28,2.15635018329,0.00865893614858
2013-10-29,2.14368748885,0.00984468594209
2013-10-30,2.13382760336,0.0111305543648
2013-10-31,2.12755581377,0.0121829239871
2013-11-01,2.12259469884,0.00781386867549
2013-11-02,2.1170030703,0.00928631196356
2013-11-03,2.10750684902,0.0102229572407
2013-11-04,2.10041282738,0.00851143860141
2013-11-05,2.09368868565,0.0116908280199
2013-11-06,2.08875287911,0.0108291665917
2013-11-07,2.0892513754,0.00673517521982
2013-11-08,2.08805785908,0.00999487026184
2013-11-09,2.0837162385,0.00904503388583
2013-11-10,2.07750925106,0.00885602328847
2013-11-11,2.07129338303,0.00896008771699
2013-11-12,2.0603979859,0.00866919708457
2013-11-13,2.05470363611,0.00837807866635
2013-11-14,2.05041452309,0.00864839150808
2013-11-15,2.04688671844,0.00739573104518
2013-11-16,2.04257303582,0.00938942173783
2013-11-17,2.03718580604,0.0107430503718
2013-11-18,2.03095090722,0.0086176735319
2013-11-19,2.02192457804,0.0103330463865
2013-11-20,2.02032289642,0.0100763504264
2013-11-21,2.04559097759,0.0063917024441
2013-11-22,2.05007500413,0.00803439246971
2013-11-23,2.03879313197,0.00551654827266
2013-11-24,2.03591113527,0.00813253962602
2013-11-25,2.0285383543,0.0104701091341
2013-11-26,2.02241578875,0.00938421613343
2013-11-27,2.06105659305,0.031000746801
2013-11-28,2.1327443627,0.0144658505764
2013-11-29,2.13342502868,0.0116277689105
2013-11-30,2.11977148752,0.0120049337617
2013-12-01,2.10816747817,0.010411123721
2013-12-02,2.10152257472,0.0106031880878
2013-12-03,2.09332643522,0.00921235383152
2013-12-04,2.08597035802,0.00796970523592
2013-12-05,2.08036956391,0.00655777312838
2013-12-06,2.0799599394,0.00819272316088
2013-12-07,2.07356448438,0.00884666074991
2013-12-08,2.06519330179,0.0106421267337
2013-12-09,2.05717508207,0.00889928247173
2013-12-10,2.05256824015,0.0101174304525
2013-12-11,2.04690445541,0.00928461828059
2013-12-12,2.03444917005,0.00649334869502
2013-12-13,2.03126168915,0.00752413197691
2013-12-14,2.02526291635,0.00920297804797
2013-12-15,2.02054569551,0.0119420866066
2013-12-16,2.01680294408,0.0097753964385
2013-12-17,2.01243241712,0.00985032404965
2013-12-18,2.00394872832,0.0110109590401
2013-12-19,2.0003341189,0.00548766965934
2013-12-20,2.00025824104,0.00509202193685
2013-12-21,1.99484394802,0.00621707985865
2013-12-22,1.99093651847,0.00841285287177
2013-12-23,1.9858821042,0.00796083278345
2013-12-24,1.98020060341,0.0116189336531
2013-12-25,1.97612879271,0.00827259290845
2013-12-26,1.97425368907,0.0106342432245
2013-12-27,1.96851629579,0.0103380753571
2013-12-28,1.9678647773,0.0105269233734
2013-12-29,1.96218431895,0.0105137386592
2013-12-30,1.95781465649,0.00974574310904
2013-12-31,1.9531920398,0.00875705507711
2014-01-01,1.95413680585,0.00932381660227
2014-01-02,NaN,NaN
2014-01-03,NaN,NaN
2014-01-04,NaN,NaN
2014-01-05,NaN,NaN
2014-01-06,1.94399477924,0.00594769548254
2014-01-07,1.9392391485,0.00909123631067
2014-01-08,1.93828718075,0.00962401870123
2014-01-09,1.93033206234,0.00973945680557
2014-01-10,1.9194828717,0.00827423159814
2014-01-11,1.9121097354,0.0065358682478
2014-01-12,1.90486829263,0.00833098259937
2014-01-13,1.90073027937,0.00909526544783
2014-01-14,1.89453194218,0.00858352448054
2014-01-15,1.89189855473,0.00959152564454
2014-01-16,1.89360645187,0.00838349824514
2014-01-17,1.89405407165,0.0100815143037
2014-01-18,1.88882946552,0.0105563796775
2014-01-19,1.88111584393,0.00947016735368
2014-01-20,1.88045321876,0.00896050039805
2014-01-21,1.88671728341,0.00771579310359
2014-01-22,1.89277315328,0.00796249808908
2014-01-23,1.90936142659,0.00473026071606
2014-01-24,1.90804548885,0.0055366101201
2014-01-25,1.96451559861,0.090717561164
2014-01-26,2.25324976297,0.00716339539905
2014-01-27,2.2638301123,0.0201093522336
2014-01-28,2.31425238908,0.0372755265483
2014-01-29,2.39263187067,0.00652877573631
2014-01-30,2.59209757796,0.0850345921602
2014-01-31,2.66323573503,0.00866732922401
2014-02-01,2.65126737537,0.0109765484999
2014-02-02,2.62355491342,0.0130434032011
2014-02-03,2.59634041773,0.0115298205329
2014-02-04,2.57519528326,0.0125707151569
2014-02-05,2.55662172033,0.0117546626953
2014-02-06,2.54416755867,0.0117782686559
2014-02-07,2.52796163236,0.0129852774844
2014-02-08,2.51412250381,0.0104411490137
2014-02-09,2.50216040926,0.011658826772
2014-02-10,2.49967737349,0.00953349399706
2014-02-11,2.48856841596,0.0103965075543
2014-02-12,2.4740618487,0.0108094227898
2014-02-13,2.46062504185,0.0106599144723
2014-02-14,2.45234547699,0.00972955922617
2014-02-15,2.47371249495,0.053058572535
2014-02-16,2.80311231593,0.0537781810096
2014-02-17,2.83005040433,0.0136075797472
2014-02-18,2.87648575064,0.011011685087
2014-02-19,2.89508279134,0.0114515636804
2014-02-20,2.907597911,0.00680341331555
2014-02-21,2.90871403118,0.0103480326465
2014-02-22,2.89439280023,0.01336756917
2014-02-23,2.87395158757,0.0127904819306
2014-02-24,2.85894021777,0.0116028961132
2014-02-25,2.84625174359,0.00835936491285
2014-02-26,2.83083999237,0.0107002422032
2014-02-27,2.81685255478,0.0067089176524
2014-02-28,2.81277473886,0.00681453094411
2014-03-01,2.80749018104,0.00652022336493
2014-03-02,2.8014639262,0.0074028582334
2014-03-03,2.80127919203,0.00831708578507
2014-03-04,2.7869499147,0.00887947026319
2014-03-05,2.77534231149,0.0104900261145
2014-03-06,2.76393617163,0.0124914437893
2014-03-07,2.75490801298,0.00859231991939
2014-03-08,2.75158387763,0.0109279342451
2014-03-09,2.73815412508,0.00982447178083
2014-03-10,2.72362481238,0.0100664906505
2014-03-11,2.71065379892,0.00990790629415
2014-03-12,2.70117444007,0.0102564621337
2014-03-13,2.68943552555,0.00827892290352
2014-03-14,2.70297573952,0.0135219593704
2014-03-15,2.73473698992,0.0166709565176
2014-03-16,2.82205587559,0.013044101912
2014-03-17,2.81614110569,0.00603911325966
2014-03-18,2.80186203582,0.0103566476096
2014-03-19,2.78513513097,0.0102648489636
2014-03-20,2.77438415555,0.00820360466469
2014-03-21,2.76521356645,0.00940587543605
2014-03-22,2.76823239566,0.00806850006336
2014-03-23,2.76648602163,0.0107994059649
2014-03-24,2.75725387149,0.0118654928949
2014-03-25,2.74227276485,0.0128443989692
2014-03-26,2.73384409942,0.0116829547764
2014-03-27,2.72206115723,0.00838090377127
2014-03-28,2.71143309856,0.00964635843041
2014-03-29,2.6993402159,0.0104284664112
2014-03-30,2.68886262448,0.00986586510731
2014-03-31,2.67751000483,0.00861307075651
2014-04-01,2.67000773033,0.0075131310453
2014-04-02,2.66540406016,0.00895579382795
2014-04-03,2.66106070482,0.00945911348085
2014-04-04,2.65527793621,0.0117762444908
2014-04-05,2.64774496619,0.0136509221933
2014-04-06,2.64042916322,0.00961965509458
2014-04-07,2.63511171918,0.00996272740668
2014-04-08,2.62911141395,0.0118884661551
2014-04-09,2.63868512026,0.00788145186869
2014-04-10,2.64624483651,0.00626211805105
2014-04-11,2.65438182278,0.010203301254
2014-04-12,2.64532462176,0.00831789326918
2014-04-13,2.63274137725,0.00808764279331
2014-04-14,2.62549724881,0.00852334717959
2014-04-15,2.61306613541,0.00846844430544
2014-04-16,2.60365374043,0.0102972708583
2014-04-17,2.60074002361,0.0097434364602
2014-04-18,2.61479303893,0.0113092513551
2014-04-19,2.62274386271,0.00770900229641
2014-04-20,2.61523244901,0.0102802190311
2014-04-21,2.60817044368,0.0107073226522
2014-04-22,2.59829729636,0.0104796540689
2014-04-23,2.58876550429,0.00935305741655
2014-04-24,2.57685764438,0.0120796321191
2014-04-25,2.57055227087,0.0109788509611
2014-04-26,2.56073074918,0.0126116458306
2014-04-27,2.5546706465,0.0124057534664
2014-04-28,2.57905717793,0.0178276478039
2014-04-29,2.60700534282,0.00922878911279
2014-04-30,2.64923831418,0.0112489673856
2014-05-01,2.6510325383,0.0075208872986
2014-05-02,2.63566780733,0.00952375755667
2014-05-03,2.6278298946,0.011613570108
2014-05-04,2.61546328805,0.0109916525655
2014-05-05,2.6112954556,0.00485349719659
2014-05-06,2.60649724599,0.0121887773064
2014-05-07,2.59858324652,0.012683688715
2014-05-08,2.59092965006,0.00731354708013
2014-05-09,2.59457169557,0.00503486824805
2014-05-10,2.61870878202,0.00873980442437
2014-05-11,2.61644148736,0.00903497686331
2014-05-12,2.6049366807,0.010895833894
2014-05-13,2.59876806259,0.011776902401
2014-05-14,2.58696766296,0.00797787071154
2014-05-15,2.5879209403,0.00833818416644
2014-05-16,2.5830188712,0.0101977815163
2014-05-17,2.57364818457,0.00624564110349
2014-05-18,2.56880573174,0.00758330218983
2014-05-19,2.56836281189,0.00698307750569
2014-05-20,2.56184123413,0.00827250714411
2014-05-21,2.55296263892,0.00897209851117
2014-05-22,2.54647721692,0.00775169430783
2014-05-23,2.53511301676,0.0117063450482
2014-05-24,2.52315062306,0.0138634153146
2014-05-25,2.51838035412,0.0107140136863
2014-05-26,2.52589634241,0.00876857214642
2014-05-27,2.5407031622,0.00552927416768
2014-05-28,2.53667369728,0.00903184564092
2014-05-29,2.52630228356,0.00855552844939
2014-05-30,2.52248603622,0.0092481191677
2014-05-31,2.52167699104,0.00910855872385
2014-06-01,2.51866148857,0.00831511312863
2014-06-02,2.51215368973,0.00870524989564
2014-06-03,2.50946640757,0.00877538662537
2014-06-04,2.50639452676,0.00948078910599
2014-06-05,2.49757796776,0.00886116189389
2014-06-06,2.4882673888,0.00834678510979
2014-06-07,2.48105063854,0.00897023014951
2014-06-08,2.47265209072,0.0100268447098
2014-06-09,2.46294329445,0.0108720396767
2014-06-10,2.45771339792,0.00528593655555
2014-06-11,2.50078564831,0.0250817917443
2014-06-12,2.52015688862,0.00704269285148
2014-06-13,2.5170596351,0.00763089317154
2014-06-14,2.51199845788,0.00733502576121
2014-06-15,2.49923449539,0.0114318348945
2014-06-16,2.48889705313,0.0119731062287
2014-06-17,2.48178011489,0.00579813605925
2014-06-18,2.485088567,0.0093936918496
2014-06-19,2.52353759866,0.00627376683757
2014-06-20,2.52164575605,0.00850929632785
2014-06-21,2.50547055783,0.0138209138446
2014-06-22,2.49576282808,0.0140126450277
2014-06-23,2.48921064611,0.00953577444188
2014-06-24,2.48056743636,0.00802271448706
2014-06-25,2.47481457571,0.00965104728087
2014-06-26,2.46751006139,0.00666471962927
2014-06-27,2.472433403,0.00567606421662
2014-06-28,2.46971405045,0.00810971501434
2014-06-29,2.4604215241,0.010183939846
2014-06-30,2.45183741484,0.0113582348662
2014-07-01,2.45140451216,0.0070679305691
2014-07-02,2.45734481054,0.00901064678317
2014-07-03,2.45099211816,0.00903115530029
2014-07-04,2.46307305023,0.00785229423905
2014-07-05,2.45408970079,0.0130256382481
2014-07-06,2.44672774753,0.0122436175283
2014-07-07,2.43817618124,0.00687880501185
2014-07-08,2.47481243319,0.0513062476529
2014-07-09,2.56993008813,0.00565833846162
2014-07-10,2.5639459777,0.0092265183147
2014-07-11,2.55319507031,0.00992674122512
2014-07-12,2.54766103674,0.00859706731291
2014-07-13,2.54635305032,0.00789638799458
2014-07-14,2.54341499776,0.013446002171
2014-07-15,2.54681889858,0.00557376330398
2014-07-16,2.54755245452,0.00800582382618
2014-07-17,2.53425272801,0.00785242321614
2014-07-18,2.52805323318,0.0115314250729
2014-07-19,2.53573546623,0.00898991938074
2014-07-20,2.54610779169,0.0106571432112
2014-07-21,2.53877609152,0.00819760169461
2014-07-22,2.5333008239,0.00882043354
2014-07-23,2.52465876354,0.00863258594386
2014-07-24,2.5130813249,0.0106249137806
2014-07-25,2.50530766741,0.00942174816675
2014-07-26,2.49434702178,0.00856221600039
2014-07-27,2.48804247179,0.00821362973453
2014-07-28,2.48009514016,0.00836187000812
2014-07-29,2.47499220072,0.0122161775572
2014-07-30,2.46726151092,0.0135557113143
2014-07-31,2.46511281839,0.00960802033832
2014-08-01,2.45705134679,0.0098212415568
2014-08-02,2.44980162394,0.00983265663097
2014-08-03,2.44491543455,0.0109190432226
2014-08-04,2.44164053202,0.00840590119928
2014-08-05,2.44764937003,0.0103758877111
2014-08-06,2.44164203397,0.00912885080965
2014-08-07,2.43694232833,0.00921597748418
2014-08-08,2.43327879067,0.0106754436694
2014-08-09,2.426414526,0.00849679272716
2014-08-10,2.41433558531,0.0103535062417
2014-08-11,2.40949684277,0.0109159592633
2014-08-12,2.40517683534,0.0146891564024
2014-08-13,2.40972725745,0.00664439433156
2014-08-14,2.40616707364,0.00975056900914
2014-08-15,2.40220503748,0.00772352675902
2014-08-16,2.39681739617,0.0079482669493
2014-08-17,2.38975639109,0.0127449993145
2014-08-18,2.38206663949,0.0094876649255
2014-08-19,2.37427051187,0.00974847672816
2014-08-20,2.41623640265,0.0433617689799
2014-08-21,2.46423010615,0.00780298265376
2014-08-22,2.44887028249,0.00932411737562
2014-08-23,2.43905382816,0.00881245543175
2014-08-24,2.43080837274,0.00806560457528
2014-08-25,2.42494001308,0.00788408147866
2014-08-26,2.41819789515,0.00842347176777
2014-08-27,2.41061217619,0.00947554217547
2014-08-28,2.4031798812,0.00668650563631
2014-08-29,2.39408259034,0.00752281177766
2014-08-30,2.38821431803,0.00660415035115
2014-08-31,2.4355275648,0.0225887263807
2014-09-01,2.45251787057,0.00952538556635
2014-09-02,2.45116630985,0.00743966444487
2014-09-03,2.44334657282,0.0128721837871
2014-09-04,2.43747445515,0.00731778446337
2014-09-05,2.45517106763,0.00672484919976
2014-09-06,2.45390146891,0.0104725223139
2014-09-07,2.44325491776,0.00791254847681
2014-09-08,2.43101466607,0.00951289343127
2014-09-09,2.41842499856,0.0109114534659
2014-09-10,2.41274350054,0.00756681329503
2014-09-11,2.40586126904,0.00967222680128
2014-09-12,2.39888270725,0.00960460335126
2014-09-13,2.39642516049,0.0082626618225
2014-09-14,2.40288600116,0.00724571817541
2014-09-15,2.39721730472,0.00772261653064
2014-09-16,2.39006279348,0.0105587817372
2014-09-17,2.38521533171,0.00960319907446
2014-09-18,2.37773654046,0.0128427622628
2014-09-19,2.37399483332,0.00809312510637
2014-09-20,2.37453885819,0.0101714625888
2014-09-21,2.36462961922,0.0106952517111
2014-09-22,2.36010602186,0.00778484846213
2014-09-23,2.35094672735,0.00889859367465
2014-09-24,2.34436150727,0.00864493515377
2014-09-25,2.33870313104,0.00954232417654
2014-09-26,2.33741563665,0.010255821714
2014-09-27,2.33349508949,0.01082435131
2014-09-28,2.33671422007,0.0133115054926
2014-09-29,2.37155580086,0.0077034445075
2014-09-30,NaN,NaN
2014-10-01,NaN,NaN
2014-10-02,NaN,NaN
2014-10-03,NaN,NaN
2014-10-04,NaN,NaN
2014-10-05,NaN,NaN
2014-10-06,2.32355246969,0.00676673322986
2014-10-07,2.31792659499,0.0087725329906
2014-10-08,2.30744384081,0.0133621963717
2014-10-09,2.30623154639,0.0101444291238
2014-10-10,2.31648966783,0.0229973311181
2014-10-11,2.36263916822,0.00879653631712
2014-10-12,2.35569101883,0.0111755685189
2014-10-13,2.35196706404,0.00487421114295
2014-10-14,2.35312664376,0.00643496585665
2014-10-15,2.34092516105,0.00976873639376
2014-10-16,2.32867300131,0.00865604744091
2014-10-17,2.31755445118,0.00865819189225
2014-10-18,2.30940392854,0.00893298863956
2014-10-19,2.30532813301,0.0113886095377
2014-10-20,2.30796946918,0.00790010424839
2014-10-21,2.30494530716,0.009890797671
2014-10-22,2.29843763719,0.00947629716723
2014-10-23,2.29475289348,0.0106191462893
2014-10-24,2.28800496527,0.0104675509249
2014-10-25,2.28099632185,0.00923033118964
2014-10-26,2.27194558025,0.0107190135587
2014-10-27,2.28042995955,0.00329560054731
2014-10-28,2.25925128802,0.00995383401485
2014-10-29,2.2546924527,0.0095267751852
2014-10-30,2.24675673376,0.0101812486738
2014-10-31,2.24207857942,0.0107242605056
2014-11-01,2.23036028686,0.0105720068067
2014-11-02,2.22464233581,0.00926109260824
2014-11-03,2.22352228517,0.0114728823865
2014-11-04,2.21653639195,0.00957595978336
2014-11-05,2.21446886794,0.00740185023145
2014-11-06,2.2156413807,0.00555266974861
2014-11-07,2.20953421984,0.00790643161395
2014-11-08,2.20090010157,0.00637542278127
2014-11-09,2.19170412205,0.00897499918676
2014-11-10,2.297682524,0.104650065793
2014-11-11,2.48966244696,0.00779751030182
2014-11-12,2.47769942648,0.0110110795666
2014-11-13,2.47127998569,0.00810481858528
2014-11-14,2.45436940019,0.0107083207776
2014-11-15,2.4421847622,0.0105113636159
2014-11-16,2.42981360064,0.00906702426388
2014-11-17,2.41820733885,0.0122933876638
2014-11-18,2.40258532389,0.0130893264578
2014-11-19,2.39249466046,0.0093123106063
2014-11-20,2.38142676165,0.0095070318552
2014-11-21,2.36702733899,0.0102851417781
2014-11-22,2.35744422198,0.0115961254051
2014-11-23,2.34722667204,0.00939104825696
2014-11-24,2.34085993098,0.0101568584015
2014-11-25,2.33256423929,0.00884178654805
2014-11-26,2.32091244718,0.0110159022599
2014-11-27,2.31263561587,0.0108444673475
2014-11-28,2.30991562918,0.0113089287538
2014-11-29,2.29804847901,0.00972044478298
2014-11-30,2.28834748078,0.00917100979966
2014-12-01,2.27943181949,0.0111919794441
2014-12-02,2.26879175427,0.00821048690238
2014-12-03,2.25655112047,0.00948959752893
2014-12-04,2.24883159648,0.0102096670804
2014-12-05,2.2416344883,0.0108024166839
2014-12-06,2.23241674657,0.0117567713228
2014-12-07,2.2240271875,0.0105580609458
2014-12-08,2.2167384359,0.00817950054519
2014-12-09,2.20314397513,0.00962537430023
2014-12-10,2.19792478697,0.0109341510234
2014-12-11,2.19188952907,0.0110303783789
2014-12-12,2.18403591348,0.0121631895159
2014-12-13,2.18436904368,0.00752677648377
2014-12-14,2.19876621447,0.00503412185331
2014-12-15,2.20508381812,0.00553822474667
2014-12-16,2.20493656855,0.00699065975789
2014-12-17,2.19742145389,0.00982015539153
2014-12-18,2.19043471841,0.00980007516461
2014-12-19,2.17938951631,0.00998396941393
2014-12-20,2.17027834045,0.0101067319891
2014-12-21,2.15812590941,0.0103466310248
2014-12-22,2.14580996211,0.0110490371185
2014-12-23,2.13352576862,0.00946846883252
2014-12-24,2.1213226781,0.00922736269886
2014-12-25,2.11193444668,0.00614687104419
2014-12-26,2.10428656484,0.00916756018134
2014-12-27,2.09618727162,0.00808873805958
2014-12-28,2.08674347495,0.00887521196721
2014-12-29,2.07710546568,0.0100313464107
2014-12-30,2.06995467364,0.00900378500771
2014-12-31,2.06793837203,0.0095148762795
2015-01-01,2.06185481191,0.00786226126826
2015-01-02,2.05531329596,0.00953394421602
2015-01-03,2.0509318292,0.00931971010735
2015-01-04,2.04418078853,0.00796241615202
2015-01-05,2.03985637524,0.00907367734668
2015-01-06,2.03806905546,0.00882192650108
2015-01-07,2.03430075482,0.00851709296638
2015-01-08,2.02873147171,0.00652732001789
2015-01-09,2.01874728908,0.00803949990129
2015-01-10,2.01112752589,0.0105019968465
2015-01-11,2.0038198008,0.0106556461101
2015-01-12,1.99989685136,0.0100202963669
2015-01-13,1.99560370674,0.0077296833641
2015-01-14,2.01207322336,0.00897886703464
2015-01-15,2.02287152862,0.00889212695819
2015-01-16,2.01473191602,0.00686165032204
2015-01-17,2.01269656721,0.00995192934317
2015-01-18,2.00543394494,0.00852406075838
2015-01-19,2.00243955295,0.0108764165841
2015-01-20,1.99664096046,0.00937810281718
2015-01-21,1.98567945255,0.0109146046525
2015-01-22,1.97847972964,0.0084166576943
2015-01-23,1.97138087659,0.00722110226236
2015-01-24,1.9586718372,0.00931040871501
2015-01-25,1.9523506248,0.00864617197948
2015-01-26,1.94819458454,0.00844702416472
2015-01-27,1.94705375882,0.00972398275683
2015-01-28,1.94785980315,0.0117657053888
2015-01-29,1.93821584459,0.0104869958304
2015-01-30,1.93200795224,0.00894715747042
2015-01-31,1.9246646549,0.00952299339416
2015-02-01,1.92469765847,0.0102447847761
2015-02-02,1.91895050878,0.0118803970741
2015-02-03,1.91204156271,0.0108718881312
2015-02-04,1.90736780924,0.0108959786355
2015-02-05,1.91148528471,0.0145231978581
2015-02-06,1.93186502936,0.00849343816221
2015-02-07,1.9257882002,0.00869727800626
2015-02-08,1.9130529016,0.00936160348792
2015-02-09,1.90895044733,0.0081620460788
2015-02-10,1.90715098628,0.00452341952892
2015-02-11,1.90585752147,0.00566891762208
2015-02-12,1.90243273074,0.0075611299729
2015-02-13,1.90421162127,0.00805261105107
2015-02-14,1.89710812423,0.00846965080289
2015-02-15,1.89111326848,0.00636070741008
2015-02-16,1.93938310466,0.00929074200497
2015-02-17,1.97037252609,0.0126002140213
2015-02-18,1.98331617221,0.00531814217659
2015-02-19,1.9837263717,0.00757952136307
2015-02-20,1.97490174886,0.00840035275785
2015-02-21,1.96489607306,0.00927855735387
2015-02-22,1.95840303062,0.00857571770294
2015-02-23,1.96100404287,0.00505035846807
2015-02-24,1.96535137097,0.00687861495473
2015-02-25,1.96403529113,0.00818634418423
2015-02-26,1.95761054092,0.124386225784
2015-02-27,1.95626188581,0.00669591268506
2015-02-28,1.95220127336,0.00847908102844
2015-03-01,1.95246956211,0.00423121327874
2015-03-02,1.96061949033,0.00791849634494
2015-03-03,2.00434313483,0.016041335318
2015-03-04,2.02478933795,0.00590024023475
2015-03-05,2.02263951683,0.00703500250637
2015-03-06,2.02237323496,0.0102385210541
2015-03-07,2.01629794996,0.0102308147902
2015-03-08,2.00982424336,0.0100437338052
2015-03-09,1.99048726049,0.26370695952
2015-03-10,1.99950711388,0.0128392513861
2015-03-11,1.98909352133,0.0111218835107
2015-03-12,1.98127250683,0.0117752358139
2015-03-13,1.97914124102,0.00660773238512
2015-03-14,1.97976535384,0.00560284963794
2015-03-15,1.97976539408,0.00848292772095
2015-03-16,1.97241994453,0.00913441135541
2015-03-17,1.96546713747,0.00898591933958
2015-03-18,1.95343706222,0.0119553231825
